web-scraper-order,web-scraper-start-url,headline,headline-href,datetime,body
"1681220843-740","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","Matt Cantelo is the CEO of Australian Natural Therapeutics Group (ANTG), one of the largest growers and producers of medicinal cannabis in Australia."
"1681220843-741","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","Mr Cantelo said despite record numbers of Australians using medicinal cannabis there were still a lot of negative perceptions about the drug, due to stigmatisation among doctors."
"1681220843-742","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","His Armidale-based facility was recently granted a licence to produce large quantities of medicinal cannabis oil for commercial use - a move he hopes will mean more affordable access for Australian patients."
"1681220843-743","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","""Many patients in Australia are unable to afford the ongoing costs of imported medicinal cannabis - which can be tens of thousands of dollars a year for the treatment of ailments like epilepsy-induced seizures,"" he said."
"1681220843-744","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","""We are seeing patients forced to the black market, or even trying to grow their own, which is not legal, nor safe."""
"1681220843-745","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis patients facing supply nightmare as demand surges","https://www.9news.com.au/national/medicinal-cannabis-patients-facing-supply-nightmare-as-demand-surges/b5a3fd08-36f0-4780-b0ef-eee4d122a17e","2:24pm Apr 5, 2021","ANTG plans to have four new varieties of Australian medicinal-grade cannabis oils available in the market within the next month."
"1681220846-746","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","The first"
"1681220846-747","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Dravet syndrome is a condition that begins in the first year of a child's life, which inflicts lengthy and frequent seizures."
"1681220846-748","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Sufferers can also face intellectual disabilities, orthopaedic conditions, chronic infections, and disruption of the autonomic nervous system – the network that controls body temperature and heart rate."
"1681220846-749","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021",""
"1681220846-750","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021",""
"1681220846-751","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","The condition is drug-resistant and treatment options are limited, but cannabidiol has shown to have success in decreasing the seizures."
"1681220846-752","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Health Minister Greg Hunt announced today that the cannabidiol product would ""help save and protect lives""."
"1681220846-753","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","About 116 children a year are affected by the illness, and the listing on the PBS will bring down the price of the medicine from $24,000 a year to the price of a script."
"1681220846-754","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","""So what is effectively access to a medicine otherwise not available that will help give these children a shot at normality, a shot at a longer life and a better life, and that is really powerful,"" Mr Hunt said."
"1681220846-755","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021",""
"1681220846-756","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","The medicine does not include THC, the psychoactive component of the cannabis plant that delivers the high – only cannabidiol, which has already shown success in treating epilepsy."
"1681220846-757","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Higgins MP Dr Katie Allen said as the mother of a child with epilepsy, she welcomed the announcement."
"1681220846-758","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Dr Allen called it an ""astounding"" moment."
"1681220846-759","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","""As a paediatric trainee, and a registrar, a young doctor, we used to see patients who had these devastating conditions in the first year of life, young girls and boys in their infancy who had seizures, seizures that were activated by fevers that could last for long periods of time,"" she said."
"1681220846-760","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021",""
"1681220846-761","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","""Distressing for families, distressing for these poor little babies, but not stopping and keeping on coming."""
"1681220846-762","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","Dr Allen said children with the condition would now have the opportunity to develop more normally - and without a hefty bill for the families."
"1681220846-763","https://www.9news.com.au/medicinal-cannabis","First-ever medicinal cannabis on PBS to help kids with epilepsy","https://www.9news.com.au/national/medicinal-cannabis-product-on-pharmaceutical-benefits-scheme-to-help-dravet-syndrome-epilepsy-sufferers/cc15f3bd-46ec-4270-9196-2833f1b771f3","3:36pm Apr 30, 2021","""I am delighted for us as a country to be in position to be able to pay for this, to be able to give this opportunity for children affected by Dravet syndrome to have a more normal life,"" she said."
"1681220850-764","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","As"
"1681220850-765","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","Twin sisters and nurses Amy and Sarah Irving moved to Australia from"
"1681220850-766","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","They now work at Cannabis Doctors Australia on the"
"1681220850-767","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","While a cannabis dispensary is a far cry from the emergency room, Amy and Sarah have backed its products and the range of chronic conditions it can treat."
"1681220850-768","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021",""
"1681220850-769","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","""What brought me to cannabis nursing is just a big passion for cannabis. Like knowing it's a safe alternative to the opioid crisis, where we come from in Canada that's a major issue,"" Amy told 9News."
"1681220850-770","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","""Opiates … are the prescription choice for a lot of these chronic pains - and you do see a lot of dependants with those, and they do come with a longer list of potential side effects,"" Sarah said."
"1681220850-771","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","The benefits of the plant, which can be inhaled or taken orally, have seen increased adoption by older Australians."
"1681220850-772","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021",""
"1681220850-773","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","The average patient at the Gold Coast location is in their early 50s."
"1681220850-774","https://www.9news.com.au/medicinal-cannabis","Canadian twin nurses come to Australia to work in medicinal cannabis","https://www.9news.com.au/national/medicinal-cannabis-use-sees-rise-in-australia-luring-international-health-staff/b6594ad9-1bdd-4d87-b3cf-30161c962f7f","7:01pm Jun 1, 2021","""There is a lot more knowledge around medicinal cannabis from both patients and doctors, so we're getting an influx of patients,"" Dr Ben Jansen from CDA told 9News."
"1681220854-775","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","Only a third of people call an ambulance when they are having a heart attack because they are unsure of the warning signs, or assume they are not at risk."
"1681220854-776","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","These are the findings of a new survey of survivors by The Heart Foundation, which also discovered nearly 50 per cent are driving themselves to the doctor or hospital."
"1681220854-777","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","When Warrawatja Bell was 48, he was training for a boxing match when he felt dizzy and his body started heating up."
"1681220854-778","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021",""
"1681220854-779","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","""Paramedics hooked me up to an ECG monitor and they told me then and there you are having a heart attack and I didn't believe them,"" the now 50-year-old said."
"1681220854-780","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","The research found this was not uncommon."
"1681220854-781","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","Of those surveyed, 54 per cent said they weren't sure they were having a heart attack, while 26 per cent thought they were unlikely to have a heart attack."
"1681220854-782","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","A heart attack can present as chest pain in men and women, but it is not the only symptom."
"1681220854-783","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","There may be pain in the arms, shoulders, neck, jaw or back."
"1681220854-784","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021",""
"1681220854-785","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","Shortness of breath, nausea, cold sweats, vomiting or generally feeling unwell can also be signs."
"1681220854-786","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","""I often say to family and friends what is scary about a heart attack is that it isn't scary,"" Mr Bell said."
"1681220854-787","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","The COVID-19 pandemic also stopped people seeking medical help, with survey respondents saying they were scared of catching the virus or adding to the workload of busy hospitals."
"1681220854-788","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","But Heart Foundation's Director of Health Strategy Julie Anne Mitchell said if it's a heart attack, every minute counts."
"1681220854-789","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","""Don't delay, call Triple-0, treatment starts over the phone,"" she said."
"1681220854-790","https://www.9news.com.au/medicinal-cannabis","Just one third of people having a heart attack call an ambulance","https://www.9news.com.au/national/heart-attack-survivors-driving-themselves-to-hospital-research-finds/547fc773-c584-4bd6-b2a8-23f8c8349e33","8:02pm Jun 7, 2021","""Be alert to the fact these unusual symptoms may be a sign and to call Triple-0."""
"1681220858-791","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","Construction on a $400 million"
"1681220858-792","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","When it opens, the 40-hectare farm, just 250 metres from Toowoomba's Wellcamp International Airport, will be the largest of its kind in the world, producing 500 tonnes of cannabis per year and employing about 1000 people."
"1681220858-793","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","The crops will be grown in three glasshouses spread over the 40 hectares, the equivalent of 74 football fields."
"1681220858-794","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021",""
"1681220858-795","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","Asterion's high-security facility will also house a processing plant, transforming the crop into medicine."
"1681220858-796","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","""We have to plant 20,000 a day and harvest 20,000 plants a day,"" Asterion CEO Stephen Van Deventer said."
"1681220858-797","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","Demand for medicinal cannabis is set to soar, with prescriptions tripling in Australia over the last year and low-dose CBD oil soon to be sold at pharmacies without prescription."
"1681220858-798","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","Asterion has also signed a $92 million contract to export the product to Europe."
"1681220858-799","https://www.9news.com.au/medicinal-cannabis","Construction to begin on world's largest medicinal cannabis facility in Toowoomba","https://www.9news.com.au/national/queensland-medicinal-cannabis-farm-construction-to-begin-august-health-news/0d5d4dac-7a9a-4128-887c-52358a61145e","8:18pm Jun 17, 2021","""That ripple effect of all those jobs and the needs of all those people will be tremendous,"" Toowoomba Regional Mayor Paul Antonio said."
"1681220865-800","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","A"
"1681220865-801","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Brian Colley suffered debilitating symptoms as a result of the accident followed by the diagnosis."
"1681220865-802","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","""You see white light and you black out from the pain,"" Mr Colley told 9News."
"1681220865-803","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","""The only option I had was painkillers."""
"1681220865-804","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Mr Colley soon developed a dependence on the painkillers, though the effectiveness of the medication soon wore off."
"1681220865-805","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Medical cannabis provided a better alternative."
"1681220865-806","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","But without medical cannabis listed on the pharmaceutical benefit scheme, treating the pain can cost hundreds of dollars a month."
"1681220865-807","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","But a national network of GPs as well as homegrown cannabis company MedCan has launched a compassionate access program."
"1681220865-808","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Patients in need can receive up to 50 per cent off products."
"1681220865-809","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022",""
"1681220865-810","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","The half-price discount is available for those in palliative care and with cancer, but other subsidies are available for other illnesses."
"1681220865-811","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Around 95 per cent of medical cannabis in Australia is imported from Canada and the United States, but not for long."
"1681220865-812","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Indoor farms are being set up to allow marijuana to be grown legally in Australia, consequently dropping the price."
"1681220865-813","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","""We are at a point now where we are ready to go into commercial production,"" MedCan Australia's Craig Cochran said."
"1681220865-814","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","""We see sales increases and growth increases of 10-15 percent month on month."""
"1681220865-815","https://www.9news.com.au/medicinal-cannabis","Hope for patients struggling to afford treatment","https://www.9news.com.au/national/medical-cannabis-australia-marijuana-local-growers-queensland-symptoms-news/e1961e5a-172c-4a80-b071-1e344554166e","3:55pm Feb 11, 2022","Local production is set to begin in the next year."
"1681220868-816","https://www.9news.com.au/medicinal-cannabis","Aussie company's bid to make medicinal cannabis sleep pills accessible","https://www.9news.com.au/national/australian-company-cann-group-limited-medicinal-cannabis-sleep-capsules/d0ac1614-db69-45ba-8972-d0004e00ee07","6:29pm Jun 29, 2022","An Australian company is working towards making"
"1681220868-817","https://www.9news.com.au/medicinal-cannabis","Aussie company's bid to make medicinal cannabis sleep pills accessible","https://www.9news.com.au/national/australian-company-cann-group-limited-medicinal-cannabis-sleep-capsules/d0ac1614-db69-45ba-8972-d0004e00ee07","6:29pm Jun 29, 2022","Cann Group Limited has opened a state-of-the-art glass house in Victoria to help meet future demand for medicinal cannabis."
